legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	authorAt	OffsetDateTime	db/dto/airtable/SaveThreadFromAirtableRequest.java	43
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	authorLink	String	db/dto/airtable/SaveThreadFromAirtableRequest.java	45
legalcare.medilawyer.db.dto.teamAppUser.TeamAppUserPermissionUpdateReq	teamId	String	db/dto/teamAppUser/TeamAppUserPermissionUpdateReq.java	17
legalcare.medilawyer.db.dto.teamAppUser.TeamChannelAccountLoginReq	channelId	ChannelId	db/dto/teamAppUser/TeamChannelAccountLoginReq.java	18
legalcare.medilawyer.db.dto.teamAppUser.TeamChannelAccountLoginReq	storeName	String	db/dto/teamAppUser/TeamChannelAccountLoginReq.java	20
legalcare.medilawyer.db.dto.teamAppUser.TeamChannelAccountLoginReq	accountId	String	db/dto/teamAppUser/TeamChannelAccountLoginReq.java	22
legalcare.medilawyer.db.dto.teamAppUser.TeamChannelAccountLoginReq	accountPassword	String	db/dto/teamAppUser/TeamChannelAccountLoginReq.java	24
legalcare.medilawyer.db.dto.team.TeamRegistrationReq	teamAuthId	String	db/dto/team/TeamRegistrationReq.java	17
legalcare.medilawyer.db.dto.ml.MlReLoginReq	channelId	ChannelId	db/dto/ml/MlReLoginReq.java	19
legalcare.medilawyer.db.dto.ml.MlReLoginReq	storeName	String	db/dto/ml/MlReLoginReq.java	21
legalcare.medilawyer.db.dto.ml.MlAppUserChannelAccountLoginRes	result	ChannelAccountLoginResult	db/dto/ml/MlAppUserChannelAccountLoginRes.java	33
legalcare.medilawyer.db.dto.ml.MlAppUserChannelAccountLoginRes	status	ChannelAccountLoginDescription	db/dto/ml/MlAppUserChannelAccountLoginRes.java	35
legalcare.medilawyer.db.dto.ml.MlPostReplyRegistraionRes	result	MlResponseResult	db/dto/ml/MlPostReplyRegistraionRes.java	25
legalcare.medilawyer.db.dto.ml.MlPostReplyRegistraionRes	status	PostReplyRegistrationResult	db/dto/ml/MlPostReplyRegistraionRes.java	27
legalcare.medilawyer.db.dto.ml.MlNaverCaptchaReq	sessionId	String	db/dto/ml/MlNaverCaptchaReq.java	18
legalcare.medilawyer.db.dto.ml.MlNaverCaptchaReq	captchaText	String	db/dto/ml/MlNaverCaptchaReq.java	20
legalcare.medilawyer.db.dto.ml.MlNaverCaptchaReq	channelId	ChannelId	db/dto/ml/MlNaverCaptchaReq.java	22
legalcare.medilawyer.db.dto.ml.MlNaverCaptchaReq	storeName	String	db/dto/ml/MlNaverCaptchaReq.java	24
legalcare.medilawyer.db.dto.ml.MlAiRecommendRes	result	MlResponseResult	db/dto/ml/MlAiRecommendRes.java	34
